id;code;name;cargo_class_value
5008;132445;Электрокартон;3
5009;391445;ЭЛЕКТРОКАРЫ;3
5010;243099;Электрокорунд в зерне, кусках и в порошке;2
5011;482170;Электролит щелочной;2
5012;757715;Электролиты для химических источников тока;3
5013;404240;Электроприборы для отопления, не поименованные в алфавите;3
5014;423031;Электростанции передвижные, энергопоезда, перевозимые на своих осях;2
5015;473077;Элементы (батареи) гальванические;3
5016;414187;Элементы колесных пар;3
5017;466552;Эмали всякие;3
5018;461756;Эмульсии акриловые, не поименованные в алфавите;3
5019;213500;Эмульсии нефтемасляные;2
5020;461760;Эмульсия поливинилацетатная;3
5021;213515;Эмульсолы;2
5022;757700;ЭНИТ;3
5023;726191;Эпихлоргидрин;3
5024;442168;Эссенции ароматические;3
5025;671209;Эстампы в рамах и без рам;2
5026;226303;ЭТАН;1
5027;255062;Этернит (плитки и плиты асбоцементные);3
5028;671213;Этикетки и ярлыки бумажные печатные;2
5029;712593;Этил бромистый (бромэтан, этилбромид);3
5030;731359;Этиламин (моно-) безводный раствор;3
5031;731522;Этиламин, водный раствор;3
5032;725362;ЭТИЛАЦЕТАТ;3
5033;711681;ЭТИЛБЕНЗОЛ;3
5034;741308;Этилдихлорсилан;3
5035;488509;Этилен (этен) жидкий;3
5036;488513;Этилен сжатый;3
5037;721677;Этиленгликоль (этандиол);3
5038;731537;ЭТИЛЕНДИАМИН;3
5039;742476;Этиленхлоргидрин;3
5040;712589;ЭТИЛЕНХЛОРИД;3
5041;721681;ЭТИЛКАРБИТОЛ;3
5042;742480;Этилмеркаптан (одорант);3
5043;742495;Этилсиликат-40;3
5044;725377;ЭТИЛСУЛЬФАТ;3
5045;467324;ЭТИЛТОЛУИДИН;3
5046;741327;Этилтрихлорсилан;3
5047;741331;Этилфенилдихлорсилан;3
5048;712606;Этилхлорид (хлорэтан, монохлорэтан);3
5049;741346;Этилхлорсилан;3
5050;725381;Этилцеллюлоза;3
5051;461775;Этрол нитроцеллюлозный;3
5052;725396;Эфир 2, 2-дихлордиэтиловый (хлорекс);3
5053;725409;ЭФИР N2;3
5054;725413;Эфир бутиловый;3
5055;725428;Эфир винил-Н-бутиловый;3
5056;725432;Эфир диметиловый;3
5057;725447;Эфир диметиловый перфторпробковой кислоты;3
5058;725451;Эфир диметиловый перфторрадипиновой кислоты;3
5059;725466;Эфир дихлоризопропиловый;3
5060;725470;Эфир диэтиловый;3
5061;725485;Эфир метиловый;3
5062;725499;Эфир метиловый ацетоуксусной кислоты;3
5063;725502;Эфир метилтретбутиловый (МТБЭ);3
5064;725517;Эфир монометиловый этиленгликоля (метилцеллозольв);3
5065;725521;Эфир монохлордиметиловый;3
5066;725593;Эфир моноэтиловый этиленгликоля;3
5067;725536;Эфир перфтордибутиловый;3
5068;725540;Эфир петролейный;3
5069;725555;Эфир хлордиметиловый;3
5070;725004;Эфиры и ацетали;3
5071;725565;Эфиры метиловые синтетических жирных кислот фракции С10-С18;3
5072;725574;Эфиры метиловые синтетических жирных кислот фракции С7-С9;3
5073;725589;Эфиры, не поименованные в алфавите;3
5074;256101;ЮРТЫ;3
5075;52005;ЯБЛОКИ;2
5076;581337;Яблоки моченые, маринованные, сульфитированные;2
5077;52014;Яблоки свежемороженые;2
5078;52024;Яблоки свежие;2
5079;582170;Яблоки сушеные;2
5080;581341;Ягоды и фрукты в сиропе, моченые, маринованные, сульфитированные;2
5081;74235;Ягоды лекарственные, не поименованные в алфавите;2
5082;51380;Ягоды свежемороженые, не поименованные в алфавите;2
5083;51375;Ягоды свежие, не поименованные в алфавите;2
5084;582185;Ягоды сушеные, не поименованные в алфавите;2
5085;54104;Ядра орехов и фруктовых косточек;2
5086;555008;ЯЙЦА;2
5087;555012;ЯЙЦА ПТИЦЫ;2
